Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-05 05:00:00-05:00,26.58,,
2025-11-11 05:00:00-05:00,22.86,26.98,18.04
2025-08-12 09:00:00-04:00,30.3,26.36,-13.0
2025-05-19 10:00:00-04:00,24.3,21.78,-10.36
2025-02-06 07:00:00-05:00,26.11,24.55,-5.98
2024-11-13 06:00:00-05:00,30.94,33.5,8.27
2024-08-06 09:00:00-04:00,26.13,29.59,13.23
2024-05-21 12:00:00-04:00,25.94,24.35,-6.13
2024-02-09 05:00:00-05:00,24.18,29.58,22.33
2023-11-08 10:00:00-05:00,27.69,31.66,14.35
2023-08-09 10:00:00-04:00,21.04,25.24,19.99
2023-05-18 11:00:00-04:00,20.6,18.5,-10.18
2023-02-14 08:00:00-05:00,20.53,23.2,13.03
2022-11-08 08:00:00-05:00,17.6,21.57,22.56
2022-08-03 11:00:00-04:00,14.83,17.29,16.56
2022-05-17 10:00:00-04:00,13.8,13.49,-2.25
2022-02-03 07:00:00-05:00,14.9,14.14,-5.1
2021-11-12 09:00:00-05:00,14.1,15.17,7.59
2021-07-30 12:00:00-04:00,13.25,12.34,-6.87
2021-05-18 12:00:00-04:00,11.9,12.08,1.51
2021-02-02 12:00:00-05:00,11.5,12.88,12.0
2020-10-28 09:00:00-04:00,9.65,14.04,45.49
2020-08-04 08:00:00-04:00,8.4,10.52,25.24
2020-06-04 12:00:00-04:00,8.9,8.03,-9.78
2020-02-12 10:00:00-05:00,9.3,8.72,-6.24
