Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-28 05:00:00-05:00,2.84,,
2025-11-12 07:00:00-05:00,2.41,2.74,13.88
2025-07-30 08:00:00-04:00,1.99,1.74,-12.68
2025-05-12 09:00:00-04:00,3.0,2.85,-4.89
2025-01-27 08:00:00-05:00,-0.6,0.26,143.33
2024-11-06 07:00:00-05:00,1.1,0.66,-39.28
2024-07-31 08:00:00-04:00,1.07,0.88,-17.35
2024-05-29 09:00:00-04:00,1.25,0.64,-49.12
2024-01-24 08:00:00-05:00,0.67,0.35,-48.1
2023-11-01 10:00:00-04:00,3.6,0.38,-89.34
2023-07-24 08:00:00-04:00,0.76,0.52,-31.75
2023-05-02 09:00:00-04:00,-0.88,1.4,257.98
2023-02-06 07:00:00-05:00,2.46,-1.95,-179.24
2022-10-31 07:00:00-04:00,13.27,1.25,-90.6
2022-07-25 08:00:00-04:00,5.78,6.38,10.44
2022-05-03 09:00:00-04:00,8.05,8.17,1.57
2022-02-04 08:00:00-05:00,8.03,6.4,-20.35
2021-11-11 08:00:00-05:00,9.72,9.53,-1.99
2021-08-12 08:00:00-04:00,7.05,7.54,6.97
2021-05-05 13:00:00-04:00,4.72,6.18,31.05
2021-02-09 08:00:00-05:00,2.13,3.33,55.8
2020-11-13 09:00:00-05:00,-0.17,1.28,860.27
2020-08-13 10:00:00-04:00,-0.46,-3.91,-756.59
2020-06-29 08:00:00-04:00,0.9,1.32,47.32
2020-02-07 08:00:00-05:00,0.83,-0.64,-177.22
