Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-04 05:00:00-05:00,23.77,,
2025-11-06 09:00:00-05:00,18.41,23.0,24.94
2025-08-07 08:00:00-04:00,17.67,20.04,13.44
2025-05-28 11:00:00-04:00,17.61,18.81,6.82
2025-02-05 09:00:00-05:00,17.0,18.54,9.06
2024-11-07 09:00:00-05:00,14.26,16.26,14.07
2024-08-06 08:00:00-04:00,13.9,15.14,8.92
2024-05-29 11:00:00-04:00,13.14,20.26,54.13
2024-02-07 10:00:00-05:00,12.02,16.46,36.9
2023-11-07 08:00:00-05:00,10.28,11.85,15.27
2023-08-03 06:00:00-04:00,12.67,12.76,0.71
2023-05-24 04:00:00-04:00,9.61,11.49,19.58
2023-02-08 09:00:00-05:00,9.7,14.93,53.92
2022-11-04 05:00:00-04:00,7.76,9.1,17.21
2022-08-10 02:00:00-04:00,7.0,7.56,7.92
2022-05-26 10:00:00-04:00,8.25,6.82,-17.33
2022-02-10 10:00:00-05:00,7.39,8.69,17.54
2021-10-27 09:00:00-04:00,6.34,7.93,25.13
2021-08-11 10:00:00-04:00,5.26,4.81,-8.55
2021-05-26 10:00:00-04:00,6.52,6.7,2.7
2021-01-28 10:00:00-05:00,6.45,8.44,30.93
2020-10-28 09:00:00-04:00,3.89,5.25,35.07
2020-08-12 09:00:00-04:00,2.13,1.9,-10.8
2020-06-17 11:00:00-04:00,4.78,4.41,-7.85
2020-01-27 19:00:00-05:00,6.44,7.17,11.39
