Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-02 05:00:00-05:00,4.68,,
2025-11-03 07:00:00-05:00,4.24,3.28,-22.64
2025-07-30 05:00:00-04:00,4.25,3.67,-13.65
2025-05-19 10:00:00-04:00,4.61,4.61,0.05
2025-02-03 09:00:00-05:00,4.5,4.14,-8.0
2024-11-06 06:00:00-05:00,4.27,3.73,-12.58
2024-07-26 12:00:00-04:00,4.0,3.73,-6.75
2024-05-22 09:00:00-04:00,4.6,4.63,0.65
2024-02-07 05:00:00-05:00,4.2,4.15,-1.19
2023-11-07 07:00:00-05:00,4.02,4.24,5.52
2023-07-31 10:00:00-04:00,4.58,4.18,-8.69
2023-05-19 08:00:00-04:00,4.23,4.64,9.82
2023-01-31 09:00:00-05:00,3.65,3.92,7.61
2022-11-05 00:00:00-04:00,3.34,3.92,17.53
2022-08-08 07:00:00-04:00,4.02,4.09,1.68
2022-05-21 08:00:00-04:00,3.68,10.13,175.15
2022-02-09 07:00:00-05:00,4.13,3.54,-14.18
2021-11-09 07:00:00-05:00,3.15,3.63,15.24
2021-08-10 08:00:00-04:00,3.12,3.87,24.06
2021-06-17 09:00:00-04:00,3.27,3.79,15.81
2021-02-11 07:00:00-05:00,3.48,3.62,4.21
2020-11-11 08:00:00-05:00,2.86,3.34,16.93
2020-08-10 10:00:00-04:00,2.56,2.96,15.79
2020-06-20 10:00:00-04:00,2.94,3.43,16.35
2020-01-31 06:00:00-05:00,2.88,2.87,-0.2
