Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-21 05:00:00-05:00,,,
2025-10-15 04:00:00-04:00,10.9,6.92,-36.52
2025-07-17 09:00:00-04:00,10.0,8.69,-13.05
2025-04-22 07:00:00-04:00,10.7,10.33,-3.49
2025-01-22 03:00:00-05:00,8.0,8.63,7.82
2024-10-17 05:00:00-04:00,11.2,6.92,-38.19
2024-07-18 05:00:00-04:00,7.9,8.19,3.71
2024-04-17 07:00:00-04:00,9.45,13.1,38.61
2024-01-18 04:00:00-05:00,6.2,8.79,41.84
2023-10-19 08:00:00-04:00,12.0,7.74,-35.5
2023-07-19 07:00:00-04:00,10.7,13.44,25.62
2023-04-19 09:00:00-04:00,12.2,11.44,-6.23
2022-10-18 04:00:00-04:00,12.6,16.3,29.35
2022-07-20 06:00:00-04:00,10.2,19.08,87.06
2022-04-21 09:00:00-04:00,14.2,13.25,-6.69
2022-01-19 06:00:00-05:00,13.7,13.63,-0.5
2021-10-20 08:00:00-04:00,10.85,14.57,34.29
2021-08-04 08:00:00-04:00,8.4,10.39,23.69
2021-04-28 09:00:00-04:00,12.3,10.47,-14.89
2021-01-19 06:00:00-05:00,10.0,11.18,11.76
2020-10-16 08:00:00-04:00,7.1,14.95,110.53
2020-07-30 10:00:00-04:00,2.7,9.33,245.56
2020-06-13 18:00:00-04:00,1.1,3.15,186.73
2020-01-22 05:00:00-05:00,0.5,2.05,310.0
2019-08-02 11:00:00-04:00,1.2,2.8,133.03
