Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-28 05:00:00-05:00,12.67,,
2025-10-27 05:00:00-04:00,14.02,13.1,-6.58
2025-07-23 05:00:00-04:00,14.44,14.58,0.96
2025-05-12 05:00:00-04:00,15.94,17.75,11.32
2025-01-29 05:00:00-05:00,8.22,9.15,11.28
2024-10-22 05:00:00-04:00,9.8,6.79,-30.75
2024-07-23 04:00:00-04:00,9.93,8.51,-14.27
2024-05-07 05:00:00-04:00,14.11,14.24,0.89
2024-01-30 05:00:00-05:00,11.47,8.55,-25.45
2023-10-27 05:00:00-04:00,11.45,10.15,-11.36
2023-07-24 05:00:00-04:00,15.29,12.12,-20.72
2023-05-09 05:00:00-04:00,18.13,18.97,4.63
2023-01-30 04:00:00-05:00,15.75,17.24,9.43
2022-11-03 05:00:00-04:00,18.86,16.23,-13.96
2022-07-21 06:00:00-04:00,19.76,20.51,3.8
2022-05-09 06:00:00-04:00,19.36,20.43,5.5
2022-01-25 04:00:00-05:00,29.61,17.06,-42.38
2021-10-25 04:00:00-04:00,14.84,12.91,-13.01
2021-07-28 04:00:00-04:00,12.44,13.34,7.27
2021-05-05 04:00:00-04:00,10.84,12.88,18.81
2021-01-21 04:00:00-05:00,10.81,11.0,1.73
2020-11-04 06:00:00-05:00,6.88,10.98,59.67
2020-07-30 05:00:00-04:00,5.88,6.15,4.66
2020-06-04 07:00:00-04:00,6.92,6.76,-2.43
2020-02-03 07:00:00-05:00,6.77,12.02,77.59
