Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-15 05:00:00-05:00,20.17,,
2025-10-15 06:00:00-04:00,18.8,16.32,-13.19
2025-07-17 11:00:00-04:00,20.47,18.64,-8.93
2025-04-24 07:00:00-04:00,21.21,22.87,7.84
2025-01-16 10:00:00-05:00,21.62,20.25,-6.36
2024-10-17 06:00:00-04:00,21.03,22.23,5.71
2024-07-24 06:00:00-04:00,20.37,19.4,-4.77
2024-04-24 06:00:00-04:00,20.48,22.96,12.09
2024-01-23 05:00:00-05:00,19.55,19.57,0.1
2023-10-25 06:00:00-04:00,18.61,18.92,1.66
2023-07-26 06:00:00-04:00,18.17,18.75,3.18
2023-04-27 06:00:00-04:00,3.98,21.28,434.76
2023-01-23 05:00:00-05:00,17.66,18.8,6.47
2022-10-20 07:00:00-04:00,14.36,17.23,20.02
2022-07-25 04:00:00-04:00,11.78,13.4,13.78
2022-04-28 07:00:00-04:00,12.57,13.38,6.46
2022-01-24 06:00:00-05:00,10.84,11.75,8.43
2021-10-26 07:00:00-04:00,10.17,10.19,0.21
2021-07-26 07:00:00-04:00,8.96,7.03,-21.5
2021-04-27 07:00:00-04:00,8.58,8.72,1.58
2021-01-27 06:00:00-05:00,8.42,3.65,-56.66
2020-10-28 08:00:00-04:00,5.1,5.69,11.48
2020-07-21 07:00:00-04:00,5.37,3.94,-26.57
2020-04-28 07:00:00-04:00,5.14,-4.92,-195.65
2020-01-22 06:00:00-05:00,8.15,6.21,-23.8
