Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-13 05:00:00-05:00,17.42,,
2025-10-13 08:00:00-04:00,15.69,15.61,-0.5
2025-07-14 08:00:00-04:00,15.62,14.17,-9.29
2025-04-22 08:00:00-04:00,16.05,15.88,-1.06
2025-01-13 07:00:00-05:00,16.98,16.93,-0.32
2024-10-14 07:00:00-04:00,14.84,15.61,5.19
2024-07-12 08:00:00-04:00,13.97,15.69,12.35
2024-04-26 08:00:00-04:00,15.17,14.69,-3.18
2024-01-12 07:00:00-05:00,15.21,16.03,5.39
2023-10-12 17:00:00-04:00,13.7,14.16,3.36
2023-07-12 19:00:00-04:00,14.16,13.12,-7.34
2023-04-20 07:00:00-04:00,14.25,14.69,3.11
2023-01-11 19:00:00-05:00,14.29,14.62,2.32
2022-10-12 06:00:00-04:00,12.53,12.88,2.83
2022-07-12 08:00:00-04:00,12.21,12.12,-0.74
2022-04-20 20:00:00-04:00,12.28,13.35,8.71
2022-01-14 09:00:00-05:00,12.36,12.5,1.1
2021-10-14 09:00:00-04:00,11.83,12.21,3.14
2021-07-19 09:00:00-04:00,11.95,11.98,0.26
2021-04-23 08:00:00-04:00,11.41,11.32,-0.82
2021-01-14 22:00:00-05:00,11.6,14.62,26.05
2020-10-16 00:00:00-04:00,11.0,11.75,6.79
2020-07-17 00:00:00-04:00,9.82,10.52,7.12
2020-05-07 01:00:00-04:00,10.32,12.13,17.52
2020-01-17 06:00:00-05:00,10.63,11.19,5.29
