Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-11 05:00:00-05:00,13.99,,
2025-11-03 07:00:00-05:00,11.82,11.33,-4.15
2025-08-06 20:00:00-04:00,10.48,11.61,10.84
2025-05-08 09:00:00-04:00,10.32,9.82,-4.83
2025-02-04 06:00:00-05:00,10.94,11.8,7.86
2024-11-05 05:00:00-05:00,10.24,7.93,-22.58
2024-08-02 07:00:00-04:00,8.37,8.06,-3.67
2024-05-03 06:00:00-04:00,9.38,8.69,-7.33
2024-02-01 04:00:00-05:00,11.74,11.9,1.33
2023-11-03 05:00:00-04:00,10.18,10.31,1.24
2023-08-02 06:00:00-04:00,10.67,8.48,-20.52
2023-05-03 06:00:00-04:00,8.52,8.27,-2.99
2023-02-02 04:00:00-05:00,10.92,10.18,-6.78
2022-11-04 12:00:00-04:00,7.92,9.36,18.23
2022-08-05 04:00:00-04:00,7.45,8.84,18.66
2022-05-03 04:00:00-04:00,6.5,6.23,-4.15
2022-02-03 03:00:00-05:00,8.82,11.12,26.13
2021-10-27 07:00:00-04:00,6.95,7.2,3.6
2021-08-04 07:00:00-04:00,0.44,0.22,-50.0
2021-04-29 08:00:00-04:00,6.24,6.36,1.92
2021-02-10 05:00:00-05:00,4.14,5.75,38.84
2020-10-28 04:00:00-04:00,2.0,1.97,-1.25
2020-08-10 07:00:00-04:00,-2.14,-3.04,-42.31
2020-06-08 10:00:00-04:00,4.05,4.01,-1.05
2020-02-04 03:00:00-05:00,5.41,5.35,-1.02
