Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-05 05:00:00-05:00,10.54,,
2025-11-03 06:00:00-05:00,10.55,11.3,7.08
2025-08-05 07:00:00-04:00,11.5,9.9,-13.9
2025-05-13 08:00:00-04:00,12.07,18.38,52.29
2025-02-06 06:00:00-05:00,8.06,9.16,13.62
2024-10-28 06:00:00-04:00,7.84,6.53,-16.71
2024-08-05 07:00:00-04:00,5.48,7.95,45.1
2024-05-14 06:00:00-04:00,6.68,6.61,-1.03
2024-02-05 05:00:00-05:00,5.44,4.25,-21.83
2023-10-31 07:00:00-04:00,5.13,5.1,-0.69
2023-08-03 07:00:00-04:00,4.63,4.86,5.01
2023-05-16 07:00:00-04:00,5.13,5.19,1.21
2023-02-07 05:00:00-05:00,4.88,3.58,-26.54
2022-10-31 06:00:00-04:00,4.48,3.75,-16.38
2022-08-08 07:00:00-04:00,3.55,2.84,-19.97
2022-05-17 06:00:00-04:00,3.31,2.37,-28.48
2022-02-08 05:00:00-05:00,2.44,1.44,-41.2
2021-11-02 06:00:00-04:00,1.06,1.19,12.71
2021-08-03 06:00:00-04:00,0.87,0.49,-43.91
2021-05-17 06:00:00-04:00,2.34,0.79,-66.32
2021-02-03 05:00:00-05:00,-0.16,-0.55,-248.89
2020-10-27 06:00:00-04:00,-0.92,-1.37,-48.33
2020-07-29 10:00:00-04:00,-0.58,-0.8,-37.12
2020-05-18 12:00:00-04:00,-0.27,-0.49,-82.22
2020-02-04 07:00:00-05:00,-2.96,-2.11,28.78
