Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-29 05:00:00-05:00,8.6,,
2025-10-30 09:00:00-04:00,5.8,7.67,32.24
2025-07-26 10:00:00-04:00,8.4,6.74,-19.76
2025-04-24 11:00:00-04:00,10.6,9.22,-13.02
2025-01-25 05:00:00-05:00,9.7,9.45,-2.58
2024-10-25 09:00:00-04:00,6.3,4.23,-32.86
2024-07-30 08:00:00-04:00,4.3,4.76,10.7
2024-04-24 08:00:00-04:00,7.69,6.81,-11.44
2024-01-27 07:00:00-05:00,3.62,6.04,67.18
2023-10-28 08:00:00-04:00,3.72,2.09,-43.82
2023-07-27 12:00:00-04:00,5.27,1.85,-64.9
2023-04-22 08:00:00-04:00,12.11,7.72,-36.31
2023-01-24 08:00:00-05:00,4.51,4.2,-7.09
2022-11-01 11:00:00-04:00,3.52,2.19,-37.72
2022-07-25 07:00:00-04:00,4.29,2.81,-34.5
2022-04-26 10:00:00-04:00,3.25,5.55,71.03
2022-01-25 08:00:00-05:00,2.66,3.07,15.63
2021-10-21 08:00:00-04:00,3.7,2.46,-33.51
