Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-20 05:00:00-05:00,22.15,,
2025-10-16 05:00:00-04:00,22.16,21.28,-3.98
2025-07-21 20:00:00-04:00,19.4,20.47,5.52
2025-05-06 02:00:00-04:00,20.49,23.69,15.61
2025-01-21 06:00:00-05:00,19.59,17.85,-8.9
2024-10-15 08:00:00-04:00,18.7,17.13,-8.4
2024-07-29 07:00:00-04:00,16.9,16.62,-1.66
2024-05-02 08:00:00-04:00,18.34,18.67,1.82
2024-01-23 08:00:00-05:00,17.43,16.67,-4.36
2023-10-31 08:00:00-04:00,14.0,15.51,10.79
2023-07-31 08:00:00-04:00,14.0,13.43,-4.07
2023-05-02 09:00:00-04:00,13.83,15.28,10.48
2023-01-23 07:00:00-05:00,12.38,14.23,14.94
2022-10-20 08:00:00-04:00,11.3,11.85,4.87
2022-07-26 08:00:00-04:00,10.65,11.47,7.7
2022-05-09 09:00:00-04:00,12.95,12.81,-1.08
2022-01-27 08:00:00-05:00,11.35,11.19,-1.41
2021-10-27 08:00:00-04:00,10.5,10.17,-3.14
2021-07-31 07:00:00-04:00,5.5,7.41,34.73
2021-05-29 10:00:00-04:00,10.8,9.85,-8.8
2021-01-28 06:00:00-05:00,8.0,8.76,9.5
2020-11-02 06:00:00-05:00,6.65,7.5,12.78
2020-08-06 09:00:00-04:00,3.16,3.99,26.47
2020-05-30 06:00:00-04:00,8.89,6.92,-22.12
2020-01-20 07:00:00-05:00,8.66,8.93,3.06
