Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-02 05:00:00-05:00,6.6,,
2025-10-27 10:00:00-04:00,6.7,6.97,4.06
2025-07-30 12:00:00-04:00,6.75,6.59,-2.36
2025-04-30 12:00:00-04:00,6.77,6.75,-0.37
2025-01-23 09:00:00-05:00,7.9,15.15,91.66
2024-10-22 09:00:00-04:00,6.32,8.3,31.34
2024-07-30 11:00:00-04:00,6.13,7.15,16.65
2024-04-30 11:00:00-04:00,5.51,6.88,24.77
2024-01-23 10:00:00-05:00,5.16,5.72,10.95
2023-10-25 11:00:00-04:00,4.96,4.8,-3.25
2023-07-27 07:00:00-04:00,5.41,5.0,-7.55
2023-04-26 10:00:00-04:00,4.42,5.19,17.36
2023-01-24 09:00:00-05:00,4.17,-1.27,-130.38
2022-10-27 11:00:00-04:00,4.55,3.24,-28.94
2022-08-02 12:00:00-04:00,5.19,1.77,-65.87
2022-05-05 11:00:00-04:00,5.35,6.79,26.86
2022-01-27 08:00:00-05:00,5.99,5.83,-2.72
2021-10-25 08:00:00-04:00,5.68,5.79,1.87
2021-07-29 08:00:00-04:00,4.94,5.25,6.22
2021-04-22 08:00:00-04:00,5.24,5.06,-3.52
2021-01-28 09:00:00-05:00,4.32,5.05,16.9
2020-10-22 06:00:00-04:00,4.11,3.96,-3.66
2020-07-27 08:00:00-04:00,3.91,3.8,-2.69
2020-04-23 08:00:00-04:00,4.16,3.51,-15.56
2020-01-30 09:00:00-05:00,4.02,4.32,7.44
