Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-22 05:00:00-05:00,,,
2025-10-27 07:00:00-04:00,2.57,2.8,9.09
2025-08-04 19:00:00-04:00,2.0,2.01,0.5
2025-04-30 07:00:00-04:00,2.44,2.67,9.49
2025-01-23 05:00:00-05:00,2.1,2.43,15.71
2024-10-23 06:00:00-04:00,2.42,2.56,5.73
2024-07-24 06:00:00-04:00,2.4,2.42,0.83
2024-04-30 06:00:00-04:00,2.35,2.54,8.09
2024-01-23 05:00:00-05:00,2.27,2.26,-0.51
2023-10-25 06:00:00-04:00,2.07,2.19,5.75
2023-07-27 06:00:00-04:00,2.0,1.95,-2.68
2023-05-03 06:00:00-04:00,1.93,2.1,8.89
2023-01-24 04:00:00-05:00,1.7,1.83,7.65
2022-10-28 05:00:00-04:00,1.6,1.58,-1.25
2022-07-28 06:00:00-04:00,1.3,1.3,
2022-05-05 06:00:00-04:00,1.25,1.79,43.2
2022-02-01 05:00:00-05:00,1.2,1.48,23.33
2021-10-27 06:00:00-04:00,1.2,1.51,25.83
