Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-15 05:00:00-05:00,14.61,,
2025-10-14 08:00:00-04:00,16.23,16.35,0.74
2025-07-15 08:00:00-04:00,12.22,14.92,22.09
2025-04-15 09:00:00-04:00,12.07,10.2,-15.51
2025-01-17 06:00:00-05:00,11.33,14.48,27.82
2024-10-18 07:00:00-04:00,14.08,13.88,-1.39
2024-07-19 07:00:00-04:00,9.16,11.68,27.5
2024-04-17 08:00:00-04:00,11.13,10.47,-5.91
2024-01-16 08:00:00-05:00,10.23,8.73,-14.7
2023-10-17 20:00:00-04:00,11.56,11.7,1.22
2023-07-18 08:00:00-04:00,8.6,7.94,-7.73
2023-04-18 08:00:00-04:00,8.09,8.89,9.85
2023-01-17 07:00:00-05:00,7.67,7.17,-6.47
2022-10-18 09:00:00-04:00,8.0,12.0,50.0
2022-07-19 08:00:00-04:00,7.75,7.09,-8.51
2022-04-21 07:00:00-04:00,7.42,6.35,-14.47
2022-01-19 05:00:00-05:00,7.72,6.44,-16.55
2021-10-21 09:00:00-04:00,7.83,9.06,15.73
2021-07-22 09:00:00-04:00,8.95,3.32,-62.9
2021-04-17 07:00:00-04:00,8.27,7.57,-8.41
